,name,all_th,img_th,text_th,f1score,precision,recall
218,vote5,0.5,0.8000000000000003,0.55,0.8842137801513821,0.8840421979566686,0.933317152939071
148,vote5,0.5,0.7000000000000002,0.55,0.8842132537579745,0.8797677571469504,0.9380823969727461
13,vote5,0.5,0.5,0.6000000000000001,0.8841661507807437,0.8721199481345446,0.9467927859987388
239,vote6,0.5,0.8000000000000003,0.7500000000000002,0.884088951807972,0.9376172126771489,0.880270236783823
39,vote6,0.5,0.55,0.5,0.8840523649485785,0.880231081913878,0.9384845007326971
87,vote4,0.5,0.6000000000000001,0.6500000000000001,0.8840342948432459,0.8705821014761183,0.9471930439701539
429,vote6,0.6,0.7000000000000001,0.65,0.8840242269345001,0.9347849252130838,0.8850568792180052
384,vote6,0.6,0.6,0.7000000000000001,0.8838454793260746,0.9328613262320435,0.8867294876362911
476,vote3,0.6,0.8000000000000002,0.65,0.883834045007964,0.8859763058560026,0.926361818258673
409,vote6,0.6,0.65,0.7000000000000001,0.8837748802790727,0.9358295386442657,0.8839563539435907
277,vote4,0.55,0.6000000000000001,0.6000000000000001,0.883731379966198,0.8735328676823604,0.9429320757614534
454,vote6,0.6,0.7500000000000001,0.65,0.8835256136508993,0.9370473900323915,0.8823269879988483
113,vote5,0.5,0.6500000000000001,0.55,0.8833775430592395,0.8767986377709732,0.9401836362236825
391,vote3,0.6,0.6,0.8000000000000002,0.8832912949228974,0.8828718420183521,0.9289532555912604
401,vote3,0.6,0.65,0.65,0.8832813649771234,0.8758887089583951,0.9365179149310832
356,vote3,0.55,0.7500000000000002,0.6500000000000001,0.8832785346854226,0.8747568957199533,0.9379243893453424
386,vote3,0.6,0.6,0.7500000000000001,0.8830906741237164,0.8796950249171773,0.9320276841495772
67,vote4,0.5,0.55,0.8000000000000003,0.8830689418712926,0.872414553728319,0.9435829865100203
474,vote6,0.6,0.8000000000000002,0.6,0.8830558821268775,0.9345230639256451,0.8837235710710658
434,vote6,0.6,0.7000000000000001,0.7000000000000001,0.8830467276974895,0.9392600556451057,0.8796980224124342
62,vote4,0.5,0.55,0.7500000000000002,0.8829887520789567,0.8703157083235122,0.9456532761430224
78,vote5,0.5,0.6000000000000001,0.55,0.8829399455449846,0.8733110864696552,0.9433325130361124
389,vote6,0.6,0.6,0.7500000000000001,0.8827813037651266,0.9355433960909527,0.8824911414809176
331,vote3,0.55,0.7000000000000002,0.6500000000000001,0.882685200395294,0.8720213745460949,0.9400753283778289
381,vote3,0.6,0.6,0.7000000000000001,0.8824549380098375,0.8742675539769975,0.9369130320484366
4,vote6,0.5,0.5,0.5,0.882377692335353,0.8756678378294062,0.9404949284746156
414,vote6,0.6,0.65,0.7500000000000001,0.88209139856095,0.9390318491074002,0.8784444242440468
206,vote3,0.5,0.7500000000000002,0.8000000000000003,0.8820543452637682,0.86851894055058,0.9426989767529284
241,vote3,0.5,0.8000000000000003,0.8000000000000003,0.8820235599195456,0.8694426161541138,0.9414956700620674
187,vote4,0.5,0.7500000000000002,0.6000000000000001,0.8819936923410358,0.8705971128707803,0.9431928156299391
201,vote3,0.5,0.7500000000000002,0.7500000000000002,0.8819504813213888,0.8670309296823008,0.9442325165965112
479,vote6,0.6,0.8000000000000002,0.65,0.8819379505244098,0.9387249927068877,0.8784244892975842
222,vote4,0.5,0.8000000000000003,0.6000000000000001,0.8819179204739526,0.8715346182875046,0.9420219644849775
236,vote3,0.5,0.8000000000000003,0.7500000000000002,0.8818615503767745,0.8678704967394237,0.9430292099056504
459,vote6,0.6,0.7500000000000001,0.7000000000000001,0.8818363995905338,0.941604222592709,0.8758873976321342
57,vote4,0.5,0.55,0.7000000000000002,0.8817989024626557,0.866324715341994,0.9481827876690688
493,vote5,0.6,0.8000000000000002,0.8000000000000002,0.8817378457722705,0.9433984805243956,0.8715173135366664
43,vote5,0.5,0.55,0.55,0.8816146028906763,0.8688363638829852,0.9463983476554622
171,vote3,0.5,0.7000000000000002,0.8000000000000003,0.881605381276621,0.8665231783508653,0.9442977676727256
152,vote4,0.5,0.7000000000000002,0.6000000000000001,0.8815486786195214,0.8684507301647151,0.9450397057905118
166,vote3,0.5,0.7000000000000002,0.7500000000000002,0.8815437000695986,0.8650881485708062,0.9458313075163086
394,vote6,0.6,0.6,0.8000000000000002,0.8814276209208673,0.9381057403502142,0.8783631336436918
306,vote3,0.55,0.6500000000000001,0.6500000000000001,0.8812655211442589,0.8670797878628195,0.9434025447487013
291,vote3,0.55,0.6000000000000001,0.7500000000000002,0.8812458757736917,0.8695229395222821,0.9402460978058037
196,vote3,0.5,0.7500000000000002,0.7000000000000002,0.8811073969232974,0.8640602989496544,0.9465050808893365
231,vote3,0.5,0.8000000000000003,0.7000000000000002,0.8810125653560791,0.8648878761607476,0.9453017741984756
439,vote6,0.6,0.7000000000000001,0.7500000000000001,0.8810017122170071,0.9427920601091105,0.8734256227000665
117,vote4,0.5,0.6500000000000001,0.6000000000000001,0.8807602273107109,0.8650643917904673,0.947696603806133
161,vote3,0.5,0.7000000000000002,0.7000000000000002,0.8807209262461315,0.8621518294068511,0.9480975144088021
178,vote5,0.5,0.7500000000000002,0.5,0.8805357511261986,0.8715390583999892,0.9408717155689535
244,vote6,0.5,0.8000000000000003,0.8000000000000003,0.8803915551601579,0.9443992020465801,0.8680289982949577
286,vote3,0.55,0.6000000000000001,0.7000000000000002,0.8802816533589282,0.8651868322400482,0.9437098582312242
136,vote3,0.5,0.6500000000000001,0.8000000000000003,0.8802391721911056,0.8631354025660577,0.9459453018318631
419,vote6,0.6,0.65,0.8000000000000002,0.880234627169514,0.9419929283968321,0.8730722606458698
131,vote3,0.5,0.6500000000000001,0.7500000000000002,0.8801765880930088,0.8617018175468713,0.947478841675446
8,vote5,0.5,0.5,0.55,0.8801055279389273,0.8638603637057021,0.9491334674426788
143,vote5,0.5,0.7000000000000002,0.5,0.8799097876585252,0.8691535854393382,0.9425307337147195
252,vote4,0.55,0.55,0.6000000000000001,0.879788925542104,0.8633842689854386,0.9479490382296349
213,vote5,0.5,0.8000000000000003,0.5,0.8797589490670891,0.8722018229015552,0.9387733668901719
484,vote6,0.6,0.8000000000000002,0.7000000000000001,0.8795071192163428,0.9436998756904754,0.870455979329424
108,vote5,0.5,0.6500000000000001,0.5,0.8794606390528185,0.8669466627449296,0.9442594811295262
126,vote3,0.5,0.6500000000000001,0.7000000000000002,0.8793858481104478,0.8588045829013814,0.9497450485679397
376,vote3,0.6,0.6,0.65,0.8793755678360814,0.86466644326376,0.9423908505560001
52,vote4,0.5,0.55,0.6500000000000001,0.8792906408525869,0.8598025007722091,0.9514967956760724
82,vote4,0.5,0.6000000000000001,0.6000000000000001,0.8789824232848615,0.8599587295654626,0.9506815754397158
73,vote5,0.5,0.6000000000000001,0.5,0.8789445124468439,0.8641751605710865,0.9467129269010626
444,vote6,0.6,0.7000000000000001,0.8000000000000002,0.8788755796751059,0.9462673779998232,0.8672315128075676
460,vote2,0.6,0.7500000000000001,0.7500000000000001,0.8787908067675638,0.8714579876295393,0.9297836084167699
465,vote2,0.6,0.7500000000000001,0.8000000000000002,0.8786772065735641,0.874263164713501,0.926536268889914
485,vote2,0.6,0.8000000000000002,0.7500000000000001,0.8784800411939816,0.8732865153436525,0.9270653911460999
464,vote6,0.6,0.7500000000000001,0.7500000000000001,0.8784416280893247,0.9455412907918636,0.8671862496489993
490,vote2,0.6,0.8000000000000002,0.8000000000000002,0.8784284968885565,0.8761901602167256,0.923818051619244
38,vote5,0.5,0.55,0.5,0.8777071291471565,0.8602525537274127,0.9493174674246969
435,vote2,0.6,0.7000000000000001,0.7500000000000001,0.8772870107803017,0.8658660357906295,0.9334436484893186
455,vote2,0.6,0.7500000000000001,0.7000000000000001,0.8771598510413211,0.8652202780198971,0.934394022703725
440,vote2,0.6,0.7000000000000001,0.8000000000000002,0.8771309595592425,0.8685758336334172,0.9302217385637902
191,vote3,0.5,0.7500000000000002,0.6500000000000001,0.876996865260629,0.8562524047883849,0.948480827870716
226,vote3,0.5,0.8000000000000003,0.6500000000000001,0.8768850980496392,0.8570453985747375,0.9472775211798551
480,vote2,0.6,0.8000000000000002,0.7000000000000001,0.8768232476358983,0.8669547171854916,0.9317050494745817
281,vote3,0.55,0.6000000000000001,0.6500000000000001,0.8767050380492982,0.8564069170212304,0.9477991481241202
156,vote3,0.5,0.7000000000000002,0.6500000000000001,0.8766252035572603,0.8543931873425039,0.9500669039898499
446,vote3,0.6,0.7500000000000001,0.6,0.8764002601905516,0.866311140868284,0.9357471696869654
421,vote3,0.6,0.7000000000000001,0.6,0.8762695177810772,0.8634310059394527,0.938898342416211
351,vote3,0.55,0.7500000000000002,0.6000000000000001,0.8757577500732436,0.8590567972988006,0.9430474195044329
471,vote3,0.6,0.8000000000000002,0.6,0.8757416908940506,0.8675595173129971,0.93336217952368
430,vote2,0.6,0.7000000000000001,0.7000000000000001,0.8757173236469137,0.8597713487478813,0.9380222757746141
101,vote3,0.5,0.6000000000000001,0.8000000000000003,0.8757035720909857,0.8532294473581629,0.9497270482736554
96,vote3,0.5,0.6000000000000001,0.7500000000000002,0.8756202109339256,0.8517905964864776,0.9512417209936729
3,vote5,0.5,0.5,0.5,0.8756111725238934,0.8549554104207429,0.9516650754059115
365,vote2,0.55,0.7500000000000002,0.7500000000000002,0.8756099031828516,0.8562584159972032,0.9416404416267331
469,vote6,0.6,0.7500000000000001,0.8000000000000002,0.8755866652403992,0.9499045174041327,0.8590416001155597
396,vote3,0.6,0.65,0.6,0.8753492430240271,0.8585043846090531,0.9430351085326939
121,vote3,0.5,0.6500000000000001,0.6500000000000001,0.8752983759790258,0.8510757887236329,0.9517080807486555
326,vote3,0.55,0.7000000000000002,0.6000000000000001,0.8751401970364496,0.8565172927570966,0.9450573210968275
489,vote6,0.6,0.8000000000000002,0.7500000000000001,0.8750785722825908,0.9482421652089229,0.8597262206877302
347,vote4,0.55,0.7500000000000002,0.55,0.8748775899486889,0.8627557340240043,0.9401596282133817
91,vote3,0.5,0.6000000000000001,0.7000000000000002,0.8748669654802371,0.8489785085153254,0.9535110040476171
47,vote4,0.5,0.55,0.6000000000000001,0.8743394464016703,0.849872679394118,0.9545557517775904
322,vote4,0.55,0.7000000000000002,0.55,0.8742685471562509,0.8600632637292298,0.9422199265384783
340,vote2,0.55,0.7000000000000002,0.7500000000000002,0.874165422315806,0.8522396108661722,0.943967381183234
360,vote2,0.55,0.7500000000000002,0.7000000000000002,0.8739640130521186,0.8519345904657272,0.9442218683236301
301,vote3,0.55,0.6500000000000001,0.6000000000000001,0.8737701949648393,0.8518182159209876,0.9482441774172278
297,vote4,0.55,0.6500000000000001,0.55,0.8734569711600819,0.8569111378284094,0.9445439791628477
410,vote2,0.6,0.65,0.7500000000000001,0.8731183166988516,0.8557863973742491,0.9377546072358953
272,vote4,0.55,0.6000000000000001,0.55,0.8730006911572639,0.8528665366475756,0.9484974638764662
415,vote2,0.6,0.65,0.8000000000000002,0.8729861338454208,0.858473811331471,0.9345581269116949
335,vote2,0.55,0.7000000000000002,0.7000000000000002,0.8725932481769559,0.8480158572698837,0.9465488078801307
405,vote2,0.6,0.65,0.7000000000000001,0.8714612331805666,0.8497812974889799,0.9421649560243365
450,vote2,0.6,0.7500000000000001,0.65,0.871306374703096,0.8524382804340576,0.9393822426059507
371,vote3,0.6,0.6,0.6,0.8712865983190423,0.8477852887643433,0.9483159070739113
494,vote6,0.6,0.8000000000000002,0.8000000000000002,0.8712806713597171,0.9530039978449075,0.8500850885854279
475,vote2,0.6,0.8000000000000002,0.65,0.8709705614292893,0.854115796611409,0.9367198548691037
32,vote4,0.5,0.5,0.8000000000000003,0.8709482046968344,0.8496083155887957,0.9482728379111295
27,vote4,0.5,0.5,0.7500000000000002,0.8708711158748756,0.8476796443981465,0.9502509948854312
86,vote3,0.5,0.6000000000000001,0.6500000000000001,0.8708143368999853,0.8413759709651232,0.9554518878658864
266,vote3,0.55,0.55,0.7500000000000002,0.8707351106180616,0.849144155841598,0.9460722448741059
182,vote4,0.5,0.7500000000000002,0.55,0.8704608799499877,0.8496993234812729,0.9476924607119824
217,vote4,0.5,0.8000000000000003,0.55,0.8704324834730556,0.8506199655674103,0.9465984551629276
315,vote2,0.55,0.6500000000000001,0.7500000000000002,0.870256533810848,0.844163162858182,0.9466009315497422
22,vote4,0.5,0.5,0.7000000000000002,0.8701567483977325,0.8445118132966648,0.9526884128978639
147,vote4,0.5,0.7000000000000002,0.55,0.8700558044961926,0.8477376559216669,0.9494309797812842
425,vote2,0.6,0.7000000000000001,0.65,0.8699083498051087,0.8471668122562297,0.9429457914690181
261,vote3,0.55,0.55,0.7000000000000002,0.8697646264244612,0.8451219547375405,0.949214846855135
112,vote4,0.5,0.6500000000000001,0.55,0.8694670918275003,0.8449200370878066,0.9519277147036299
276,vote3,0.55,0.6000000000000001,0.6000000000000001,0.8693968391443471,0.8416021979534662,0.9526524091716114
186,vote3,0.5,0.7500000000000002,0.6000000000000001,0.8691206836298248,0.8421883471048185,0.9517507200805216
221,vote3,0.5,0.8000000000000003,0.6000000000000001,0.8690082820568213,0.8429605074471638,0.9505474133896606
247,vote4,0.55,0.55,0.55,0.8689260497450343,0.8432572374679754,0.9529483226696193
151,vote3,0.5,0.7000000000000002,0.6000000000000001,0.8687848322234414,0.8404060955365243,0.953336796199656
310,vote2,0.55,0.6500000000000001,0.7000000000000002,0.8687096837178709,0.8400125508865576,0.9491632860456444
355,vote2,0.55,0.7500000000000002,0.6500000000000001,0.8682694724544305,0.8413515753438895,0.9471523172460998
77,vote4,0.5,0.6000000000000001,0.55,0.8680122618193317,0.8406556697968642,0.9546509511792961
116,vote3,0.5,0.6500000000000001,0.6000000000000001,0.8675062274225599,0.8372096705100481,0.9549716155581294
17,vote4,0.5,0.5,0.6500000000000001,0.8673506535225389,0.8383637797340457,0.95526894415044
330,vote2,0.55,0.7000000000000002,0.6500000000000001,0.8669797415045982,0.8375494089041031,0.9494792568026008
256,vote3,0.55,0.55,0.6500000000000001,0.8663638902834865,0.8370260122355989,0.9530372075074824
240,vote2,0.5,0.8000000000000003,0.8000000000000003,0.8662339555699539,0.8340373602248238,0.9522881226404074
235,vote2,0.5,0.8000000000000003,0.7500000000000002,0.8659226268556179,0.8328115838519812,0.9532975352041643
205,vote2,0.5,0.7500000000000002,0.8000000000000003,0.8658793424055675,0.8330762256461942,0.9530270667927293
400,vote2,0.6,0.65,0.65,0.8657191694458946,0.8374635565624552,0.9469611386184515
200,vote2,0.5,0.7500000000000002,0.7500000000000002,0.8655685267445918,0.8318513865823749,0.9540364793564862
66,vote3,0.5,0.55,0.8000000000000003,0.8646123198138165,0.8345959415917023,0.9528438995904881
61,vote3,0.5,0.55,0.7500000000000002,0.8645475076276786,0.8332219351782789,0.9543585723105055
170,vote2,0.5,0.7000000000000002,0.8000000000000003,0.8645454146681557,0.8302842618921298,0.9541970206079136
230,vote2,0.5,0.8000000000000003,0.7000000000000002,0.864504638913114,0.8298525569327329,0.9546534915046606
165,vote2,0.5,0.7000000000000002,0.7500000000000002,0.8642345360057142,0.8290593864790325,0.9552064331716704
195,vote2,0.5,0.7500000000000002,0.7000000000000002,0.864171637103089,0.8289184325369142,0.9553924356569825
56,vote3,0.5,0.55,0.7000000000000002,0.863876582276355,0.8305728087251908,0.9566309315259006
42,vote4,0.5,0.55,0.55,0.8636166354962023,0.8313881788521152,0.9581684021318136
305,vote2,0.55,0.6500000000000001,0.6500000000000001,0.8631064062030802,0.8296419280855222,0.9520555905661234
81,vote3,0.5,0.6000000000000001,0.6000000000000001,0.863086548304867,0.8278663325131441,0.9585650480595966
385,vote2,0.6,0.6,0.7500000000000001,0.8630506315062977,0.8364823184384516,0.9438765459031541
390,vote2,0.6,0.6,0.8000000000000002,0.8629539920667338,0.8390620224977753,0.9407896281959629
160,vote2,0.5,0.7000000000000002,0.7000000000000002,0.8628640540442456,0.8261652966082415,0.9565623894721664
12,vote4,0.5,0.5,0.6000000000000001,0.8625375422601684,0.8291206408021544,0.9579459091798642
380,vote2,0.6,0.6,0.7000000000000001,0.861463509717904,0.8307961240034102,0.9481050639397365
135,vote2,0.5,0.6500000000000001,0.8000000000000003,0.8610321925889234,0.8235346956747648,0.9561711979226427
130,vote2,0.5,0.6500000000000001,0.7500000000000002,0.8607183864329453,0.8223088371169814,0.9571806104863995
225,vote2,0.5,0.8000000000000003,0.6500000000000001,0.860190318653097,0.8224997125683771,0.9564394273262983
290,vote2,0.55,0.6000000000000001,0.7500000000000002,0.8600942746829822,0.8262122205540481,0.9511281295221815
51,vote3,0.5,0.55,0.6500000000000001,0.8599249857602214,0.8232974236947193,0.9585264975822535
190,vote2,0.5,0.7500000000000002,0.6500000000000001,0.8598681717950054,0.8215832935254952,0.9571783714786202
445,vote2,0.6,0.7500000000000001,0.6,0.859792207264646,0.8307515650259097,0.9450597468801222
346,vote3,0.55,0.7500000000000002,0.55,0.8596151048811794,0.8306240215888738,0.9482365654090432
470,vote2,0.6,0.8000000000000002,0.6,0.8594499967164402,0.8322776892748174,0.9424671998888107
125,vote2,0.5,0.6500000000000001,0.7000000000000002,0.8593519965832496,0.8194371620776039,0.9585365667868955
321,vote3,0.55,0.7000000000000002,0.55,0.8591037054313765,0.828420626167021,0.9501479011589742
251,vote3,0.55,0.55,0.6000000000000001,0.859081041513778,0.8229850484398943,0.9574337184945084
155,vote2,0.5,0.7000000000000002,0.6500000000000001,0.858628305416397,0.818916682446059,0.9583483252938042
285,vote2,0.55,0.6000000000000001,0.7000000000000002,0.8585918193983822,0.8222269265485947,0.9536589020938538
420,vote2,0.6,0.7000000000000001,0.6,0.8583392091423766,0.8258525937748985,0.9483094939040693
296,vote3,0.55,0.6500000000000001,0.55,0.8580345392091794,0.8244819112459116,0.9531693695019832
350,vote2,0.55,0.7500000000000002,0.6000000000000001,0.8571032683352919,0.8220828273598597,0.9511112567246695
325,vote2,0.55,0.7000000000000002,0.6000000000000001,0.8558739285590329,0.8184348218196135,0.9534381962811704
375,vote2,0.6,0.6,0.65,0.8556918903923081,0.8190095495730696,0.9525202643896139
120,vote2,0.5,0.6500000000000001,0.6500000000000001,0.855135087497252,0.8122391440671037,0.9603225026085334
181,vote3,0.5,0.7500000000000002,0.55,0.8546120952754162,0.8183576483086873,0.9553539696437547
216,vote3,0.5,0.8000000000000003,0.55,0.8544804853088864,0.819062869585284,0.9541604109667362
146,vote3,0.5,0.7000000000000002,0.55,0.8543566816695803,0.8167519500454746,0.9569215968364354
395,vote2,0.6,0.65,0.6,0.8542905340238527,0.8167886356985761,0.952034828657634
271,vote3,0.55,0.6000000000000001,0.55,0.8539533255913608,0.8152962440056957,0.9572197390730385
111,vote3,0.5,0.6500000000000001,0.55,0.8532616661203699,0.8138955647647776,0.9585373439939134
280,vote2,0.55,0.6000000000000001,0.6500000000000001,0.853200126921612,0.8123191756857471,0.9565354156522181
46,vote3,0.5,0.55,0.6000000000000001,0.8524319630746959,0.8104347072049911,0.9614847259398814
7,vote4,0.5,0.5,0.55,0.8521574863871348,0.8118660019057351,0.9611982682707515
300,vote2,0.55,0.6500000000000001,0.6000000000000001,0.8520847469598108,0.8108050663238296,0.9559897237179078
212,vote4,0.5,0.8000000000000003,0.5,0.8515208459883045,0.8185075925376452,0.9523299904760526
177,vote4,0.5,0.7500000000000002,0.5,0.8514552617176135,0.8176939468733558,0.9532173367232147
142,vote4,0.5,0.7000000000000002,0.5,0.8511636402528089,0.8161318561282432,0.9547377245290769
100,vote2,0.5,0.6000000000000001,0.8000000000000003,0.851086306492689,0.8078920943242632,0.9584741782148933
95,vote2,0.5,0.6000000000000001,0.7500000000000002,0.8507845736538505,0.806699098651237,0.95948359077865
107,vote4,0.5,0.6500000000000001,0.5,0.8506600427840761,0.8138245048719973,0.9569362191292715
220,vote2,0.5,0.8000000000000003,0.6000000000000001,0.8502146807879066,0.8066450535534884,0.9587234728913646
185,vote2,0.5,0.7500000000000002,0.6000000000000001,0.8498957372947218,0.8057379993044079,0.9594624170436862
90,vote2,0.5,0.6000000000000001,0.7000000000000002,0.849427454960866,0.8038884490040239,0.9608206799555805
72,vote4,0.5,0.6000000000000001,0.5,0.8494272954112584,0.8103407038078063,0.9592554649744298
76,vote3,0.5,0.6000000000000001,0.55,0.8489151227426622,0.8049862607726659,0.9619597886612544
150,vote2,0.5,0.7000000000000002,0.6000000000000001,0.8486712531873029,0.8030979416956143,0.9606323708588703
85,vote2,0.5,0.6000000000000001,0.6500000000000001,0.8452851267137514,0.7968757346564304,0.9625971822154354
37,vote4,0.5,0.55,0.5,0.8452832623066134,0.8019761605327923,0.9625151453934758
115,vote2,0.5,0.6500000000000001,0.6000000000000001,0.8452613751279969,0.7966116418575206,0.9626065481735993
370,vote2,0.6,0.6,0.6,0.8446427831237616,0.7994207722624833,0.9573848723016282
246,vote3,0.55,0.55,0.55,0.8437842657328972,0.7977721677144288,0.9615806599871345
275,vote2,0.55,0.6000000000000001,0.6000000000000001,0.8423829631776295,0.7942524208236103,0.960229362008249
41,vote3,0.5,0.55,0.55,0.8387258667971917,0.788632207068765,0.9647309852711291
31,vote3,0.5,0.5,0.8000000000000003,0.8384231760292291,0.7936011420627318,0.9574194712547742
26,vote3,0.5,0.5,0.7500000000000002,0.8383316766626958,0.7923369522010235,0.9588483190703113
21,vote3,0.5,0.5,0.7000000000000002,0.8376461617887926,0.7899346694646843,0.9609069476964852
345,vote2,0.55,0.7500000000000002,0.55,0.8356622851815758,0.7881705595430585,0.9561007473422314
80,vote2,0.5,0.6000000000000001,0.6000000000000001,0.8356302759534094,0.7817504693765467,0.9648585014725706
265,vote2,0.55,0.55,0.7500000000000002,0.8347707060967958,0.786987877213153,0.9557424599431655
320,vote2,0.55,0.7000000000000002,0.55,0.8345338471088967,0.784838509027221,0.9583752743041415
2,vote4,0.5,0.5,0.5,0.8342531422445987,0.7837110729088727,0.9652748468438562
16,vote3,0.5,0.5,0.6500000000000001,0.8340328657720021,0.783445197236743,0.9626666869315056
260,vote2,0.55,0.55,0.7000000000000002,0.833264358895417,0.7832441536418295,0.9581596239595725
295,vote2,0.55,0.6500000000000001,0.55,0.831010133911813,0.7778373778817451,0.9608464395361781
215,vote2,0.5,0.8000000000000003,0.55,0.830721411998001,0.7774438863479116,0.9617464048082991
180,vote2,0.5,0.7500000000000002,0.55,0.8304258890995019,0.7765975445452711,0.9624853489606209
145,vote2,0.5,0.7000000000000002,0.55,0.8292773329747472,0.774114817352925,0.9636553027758049
255,vote2,0.55,0.55,0.6500000000000001,0.8281502844688597,0.774184679346038,0.9607331704194562
11,vote3,0.5,0.5,0.6000000000000001,0.8271813563085698,0.7719853167796101,0.9654229004139134
65,vote2,0.5,0.55,0.8000000000000003,0.8269195134624063,0.7720664831143816,0.9613891886140427
176,vote3,0.5,0.7500000000000002,0.5,0.8267471129857324,0.7760338300208018,0.9598269496677073
60,vote2,0.5,0.55,0.7500000000000002,0.8266641558092478,0.7709852459799341,0.9623891676160169
141,vote3,0.5,0.7000000000000002,0.5,0.8266005356334173,0.7747082087565309,0.9613744575581612
211,vote3,0.5,0.8000000000000003,0.5,0.8265810046400657,0.7766287409060784,0.9586542795917788
110,vote2,0.5,0.6500000000000001,0.55,0.8259746322957019,0.7678598355353614,0.9656110311640806
106,vote3,0.5,0.6500000000000001,0.5,0.8256631782198357,0.7722091839570724,0.9629421073477095
55,vote2,0.5,0.55,0.7000000000000002,0.8253968358109778,0.7684103507015266,0.9637010322690499
270,vote2,0.55,0.6000000000000001,0.55,0.821836770371174,0.7627822841715179,0.9646751418670118
71,vote3,0.5,0.6000000000000001,0.5,0.8217545047211591,0.7644295260400626,0.96602445230482
50,vote2,0.5,0.55,0.6500000000000001,0.8214617852336298,0.7618412370892864,0.9654044244250884
250,vote2,0.55,0.55,0.6000000000000001,0.8179457683283202,0.7577494895486084,0.964030461573694
75,vote2,0.5,0.6000000000000001,0.55,0.8168575959143286,0.7540295499945583,0.9678275433544573
6,vote3,0.5,0.5,0.55,0.8140042641533246,0.7518312163423352,0.9682578133397394
45,vote2,0.5,0.55,0.6000000000000001,0.8123546839039946,0.74782312823519,0.9676593862818916
36,vote3,0.5,0.55,0.5,0.812309671734992,0.7494017511347284,0.9690009276155189
245,vote2,0.55,0.55,0.55,0.7985112547164734,0.7286555542629016,0.9680814797354151
40,vote2,0.5,0.55,0.55,0.7945644839771806,0.7220507990367495,0.9705772173998148
210,vote2,0.5,0.8000000000000003,0.5,0.791190521149421,0.7210295875340679,0.9657182142398828
175,vote2,0.5,0.7500000000000002,0.5,0.7909448475574339,0.7202673048261524,0.9664571583922046
140,vote2,0.5,0.7000000000000002,0.5,0.7898957855327197,0.7180250240226397,0.9676004762682374
1,vote3,0.5,0.5,0.5,0.789197883252272,0.7159712495425683,0.9720378630914177
105,vote2,0.5,0.6500000000000001,0.5,0.7869478583044895,0.7125591322395465,0.9695573605474826
70,vote2,0.5,0.6000000000000001,0.5,0.7789864479603136,0.700853835943934,0.9717408017906426
30,vote2,0.5,0.5,0.8000000000000003,0.7742286074819972,0.698705365850975,0.965263571879078
25,vote2,0.5,0.5,0.7500000000000002,0.7740827589370404,0.6978322418147906,0.9662635508810521
20,vote2,0.5,0.5,0.7000000000000002,0.7729570775587047,0.6955989828491561,0.967557138008131
15,vote2,0.5,0.5,0.6500000000000001,0.769502960409548,0.6900016035191026,0.9692064360722045
10,vote2,0.5,0.5,0.6000000000000001,0.7615057921328691,0.6781484742180891,0.9713215651924456
35,vote2,0.5,0.55,0.5,0.7584569603460399,0.6725658357609474,0.9736126180398619
5,vote2,0.5,0.5,0.55,0.7460521169036245,0.6565951904570438,0.9739952127835422
0,vote2,0.5,0.5,0.5,0.7138517553531917,0.6140301814111084,0.9769467204792577
